Index,Title,Authors,Affiliation,Status,Link
128,Asymptotic Guarantees for Learning Generative Models with the Sliced-Wasserstein Distance,"Kimia Nadjahi, Alain Durmus, Umut Simsekli, Roland Badeau",Télécom Paris; École Normale Supérieure de Cachan; University of Oxford,Spotlight,https://nips.cc/virtual/2019/poster/14483
129,Asymptotics for Sketching in Least Squares Regression,"Edgar Dobriban, Sifan Liu",University of Pennsylvania; Stanford University; Tsinghua University,Poster,https://nips.cc/virtual/2019/poster/13535
130,AttentionXML: Label Tree-based Attention-Aware Deep Model for High-Performance Extreme Multi-Label Text Classification,"Ronghui You, Zihan Zhang, Ziye Wang, Suyang Dai, Hiroshi Mamitsuka, Shanfeng Zhu",Fudan University; Kyoto University; Aalto University,Poster,https://nips.cc/virtual/2019/poster/13706
131,Attentive State-Space Modeling of Disease Progression,"Ahmed M. Alaa, Mihaela van der Schaar",,Poster,https://nips.cc/virtual/2019/poster/14124
132,Attribution-Based Confidence Metric For Deep Neural Networks,"Susmit Jha, Sunny Raj, Steven Fernandes, Sumit K Jha, Somesh Jha, Brian Jalaian, Gunjan Verma, Ananthram Swami",,Poster,https://nips.cc/virtual/2019/poster/14158
133,Augmented Neural ODEs,"Emilien Dupont, Arnaud Doucet, Yee Whye Teh",University of Oxford,Poster,https://nips.cc/virtual/2019/poster/13494
134,AutoAssist: A Framework to Accelerate Training of Deep Neural Networks,"Jiong Zhang, Hsiang-Fu Yu, Inderjit S Dhillon",University of Texas at Austin; Amazon,Poster,https://nips.cc/virtual/2019/poster/13719
135,AutoPrune: Automatic Network Pruning by Regularizing Auxiliary Parameters,"XIA XIAO, Zigeng Wang, Sanguthevar Rajasekaran",University of Connecticut,Poster,https://nips.cc/virtual/2019/poster/14303
136,Average Case Column Subset Selection for Entrywise $\ell_1$-Norm Loss,"Zhao Song, David Woodruff, Peilin Zhong",University of Washington; Carnegie Mellon University; Columbia University,Poster,https://nips.cc/virtual/2019/poster/14032
137,"Average Individual Fairness: Algorithms, Generalization and Experiments","Saeed Sharifi-Malvajerdi, Michael Kearns, Aaron Roth",University of Pennsylvania,Oral,https://nips.cc/virtual/2019/poster/13228
138,Average-Case Averages: Private Algorithms for Smooth Sensitivity and Mean Estimation,"Mark Bun, Thomas Steinke",Boston University; IBM,Poster,https://nips.cc/virtual/2019/poster/13263
139,Backprop with Approximate Activations for Memory-efficient Network Training,"Ayan Chakrabarti, Benjamin Moseley",Washington University in St. Louis; Carnegie Mellon University,Poster,https://nips.cc/virtual/2019/poster/13437
140,Backpropagation-Friendly Eigendecomposition,"Wei Wang, Zheng Dang, Yinlin Hu, Pascal Fua, Mathieu Salzmann",EPFL; Xi'an Jiao Tong University,Poster,https://nips.cc/virtual/2019/poster/13496
141,Balancing Efficiency and Fairness in On-Demand Ridesourcing,"Nixie S Lesmana, Xuan Zhang, Xiaohui Bei",Nanyang Technological University; University of Illinois Urbana-Champaign,Poster,https://nips.cc/virtual/2019/poster/13667
142,Band-Limited Gaussian Processes: The Sinc Kernel,Felipe Tobar,,Poster,https://nips.cc/virtual/2019/poster/14225
143,Bandits with Feedback Graphs and Switching Costs,"Raman Arora, Teodor Vanislavov Marinov, Mehryar Mohri",Johns Hopkins University; Google,Poster,https://nips.cc/virtual/2019/poster/14053
144,Bat-G net: Bat-inspired High-Resolution 3D Image Reconstruction using Ultrasonic Echoes,"Gunpil Hwang, Seohyeon Kim, Hyeon-Min Bae",Korea Advanced Institute of Science and Technology,Poster,https://nips.cc/virtual/2019/poster/13539
145,BatchBALD: Efficient and Diverse Batch Acquisition for Deep Bayesian Active Learning,"Andreas Kirsch, Joost van Amersfoort, Yarin Gal",Oxford Advanced Technologies Limited; Unknown Institution; University of Oxford,Poster,https://nips.cc/virtual/2019/poster/13801
146,Batched Multi-armed Bandits Problem,"Zijun Gao, Yanjun Han, Zhimei Ren, Zhengqing Zhou",University Affiliation Not Specified; Institution not specified; Mathematics Department,Oral,https://nips.cc/virtual/2019/poster/13215
147,Bayesian Batch Active Learning as Sparse Subset Approximation,"Robert Pinsler, Jonathan Gordon, Eric Nalisnick, José Miguel Hernández-Lobato",University of Cambridge,Poster,https://nips.cc/virtual/2019/poster/13749
148,Bayesian Joint Estimation of Multiple Graphical Models,"Lingrui Gan, Xinming Yang, Naveen Narisetty, Feng Liang",University of Illinois Urbana-Champaign,Poster,https://nips.cc/virtual/2019/poster/14008
149,Bayesian Layers: A Module for Neural Network Uncertainty,"Dustin Tran, Mike Dusenberry, Mark van der Wilk, Danijar Hafner",,Poster,https://nips.cc/virtual/2019/poster/14379
150,Bayesian Learning of Sum-Product Networks,"Martin Trapp, Robert Peharz, Hong Ge, Franz Pernkopf, Zoubin Ghahramani",Graz University of Technology; Austrian Research Institute for Artificial Intelligence; University of Cambridge; Uber,Poster,https://nips.cc/virtual/2019/poster/13748
151,Bayesian Optimization under Heavy-tailed Payoffs,"Sayak Ray Chowdhury, Aditya Gopalan",Indian Institute of Science,Spotlight,https://nips.cc/virtual/2019/poster/14620
152,Bayesian Optimization with Unknown Search Space,"Huong Ha, Santu Rana, Sunil Gupta, Thanh Nguyen, Hung Tran-The, Svetha Venkatesh",Applied Arti?cial Intelligence Institute; Deakin University,Poster,https://nips.cc/virtual/2019/poster/14154
153,Beating SGD Saturation with Tail-Averaging  and Minibatching,"Nicole Muecke, Gergely Neu, Lorenzo Rosasco",University of Stuttgart; Universitat Pompeu Fabra; University of Genoa; Istituto Italiano di Tecnologia; Massachusetts Institute of Technology,Poster,https://nips.cc/virtual/2019/poster/14211
154,BehaveNet: nonlinear embedding and Bayesian neural decoding of behavioral videos,"Eleanor Batty, Matthew Whiteway, Shreya Saxena, Dan Biderman, Taiga Abe, Simon Musall, Winthrop Gillis, Jeffrey Markowitz, Anne Churchland, John P. Cunningham, Sandeep R Datta, Scott Linderman, Liam Paninski",Columbia University; Cold Spring Harbor Laboratory; Harvard University; Stanford University,Poster,https://nips.cc/virtual/2019/poster/14458
155,Better Exploration with Optimistic Actor Critic,"Kamil Ciosek, Quan Vuong, Robert Loftin, Katja Hofmann","Microsoft; University of California, San Diego",Spotlight,https://nips.cc/virtual/2019/poster/14497
156,Better Transfer Learning with Inferred Successor Maps,"Tamas Madarasz, Tim Behrens",University of Oxford,Spotlight,https://nips.cc/virtual/2019/poster/14572
157,Beyond Alternating Updates for Matrix Factorization with Inertial Bregman Proximal Gradient Algorithms,"Mahesh Chandra Mukkamala, Peter Ochs",Saarland University,Poster,https://nips.cc/virtual/2019/poster/13583
158,Beyond Confidence Regions: Tight Bayesian Ambiguity Sets for Robust MDPs,"Marek Petrik, Reazul Hasan Russel",University of New Hampshire,Poster,https://nips.cc/virtual/2019/poster/13803
159,Beyond Online Balanced Descent: An Optimal Algorithm for Smoothed Online Optimization,"Gautam Goel, Yiheng Lin, Haoyuan Sun, Adam Wierman",California Institute of Technology; Tsinghua University,Spotlight,https://nips.cc/virtual/2019/poster/14498
160,Beyond temperature scaling: Obtaining well-calibrated multi-class probabilities with Dirichlet calibration,"Meelis Kull, Miquel Perello Nieto, Markus Kängsepp, Telmo Silva Filho, Hao Song, Peter Flach",University of Tartu; University of Bristol; Universidade Federal da Paraíba; Alan Turing Institute,Poster,https://nips.cc/virtual/2019/poster/14190
161,Beyond the Single Neuron Convex Barrier for Neural Network Certification,"Gagandeep Singh, Rupanshu Ganvir, Markus Püschel, Martin Vechev",ETH Zurich,Poster,https://nips.cc/virtual/2019/poster/14415
162,Beyond Vector Spaces: Compact Data Representation as Differentiable Weighted Graphs,"Denis Mazur, Vage Egiazarian, Stanislav Morozov, Artem Babenko",Yandex; Skolkovo Institute of Science and Technology; Lomonosov Moscow State University; National Research University Higher School of Economics,Poster,https://nips.cc/virtual/2019/poster/13792
163,Bias Correction of Learned Generative Models using Likelihood-Free Importance Weighting,"Aditya Grover, Jiaming Song, Ashish Kapoor, Kenneth Tran, Alekh Agarwal, Eric J Horvitz, Stefano Ermon",,Poster,https://nips.cc/virtual/2019/poster/14102
164,Biases for Emergent Communication in Multi-agent Reinforcement Learning,"Tom Eccles, Yoram Bachrach, Guy Lever, Angeliki Lazaridou, Thore Graepel",DeepMind,Poster,https://nips.cc/virtual/2019/poster/14255
165,Bipartite expander Hopfield networks as self-decoding high-capacity error correcting codes,"Rishidev Chaudhuri, Ila Fiete","University of California, Davis; Massachusetts Institute of Technology",Poster,https://nips.cc/virtual/2019/poster/13849
166,BIVA: A Very Deep Hierarchy of Latent Variables for Generative Modeling,"Lars Maaløe, Marco Fraccaro, Valentin Liévin, Ole Winther",,Poster,https://nips.cc/virtual/2019/poster/13765
167,Blended Matching Pursuit,"Cyrille Combettes, Sebastian Pokutta",Georgia Institute of Technology; Zuse Institute Berlin; Technische Universität Berlin,Poster,https://nips.cc/virtual/2019/poster/13407
168,Blind Super-Resolution Kernel Estimation using an Internal-GAN,"Sefi Bell-Kligler, Assaf Shocher, Michal Irani",,Oral,https://nips.cc/virtual/2019/poster/13214
169,Block Coordinate Regularization by Denoising,"Yu Sun, Jiaming Liu, Ulugbek Kamilov",Washington University in St. Louis,Poster,https://nips.cc/virtual/2019/poster/13277
170,Blocking Bandits,"Soumya Basu, Rajat Sen, Sujay Sanghavi, Sanjay Shakkottai",,Poster,https://nips.cc/virtual/2019/poster/13625
171,Blow: a single-scale hyperconditioned flow for non-parallel raw-audio voice conversion,"Joan Serrà, Santiago Pascual, Carlos Segura Perales",Telefónica; Universitat Politècnica de Catalunya,Poster,https://nips.cc/virtual/2019/poster/13784
172,Bootstrapping Upper Confidence Bound,"Botao Hao, Yasin Abbasi Yadkori, Zheng Wen, Guang Cheng",Purdue University; VinAI; DeepMind,Poster,https://nips.cc/virtual/2019/poster/14179
173,Brain-Like Object Recognition with High-Performing Shallow Recurrent ANNs,"Jonas Kubilius, Martin Schrimpf, Kohitij Kar, Rishi Rajalingham, Ha Hong, Najib Majaj, Elias Issa, Pouya Bashivan, Jonathan Prescott-Roy, Kailyn Schmidt, Aran Nayebi, Daniel Bear, Daniel L Yamins, James J DiCarlo",,Oral,https://nips.cc/virtual/2019/poster/13245
174,Break the Ceiling: Stronger Multi-scale Deep Graph Convolutional Networks,"Sitao Luan, Mingde Zhao, Xiao-Wen Chang, Doina Precup",McGill University; Mila; DeepMind,Poster,https://nips.cc/virtual/2019/poster/14093
175,Breaking the Glass Ceiling for Embedding-Based Classifiers for Large Output Spaces,"Chuan Guo, Ali Mousavi, Xiang Wu, Daniel N Holtmann-Rice, Satyen Kale, Sashank Reddi, Sanjiv Kumar",Cornell University; Google; ByteDance,Poster,https://nips.cc/virtual/2019/poster/13639
176,Bridging Machine Learning and Logical Reasoning by Abductive Learning,"Wang-Zhou Dai, Qiuling Xu, Yang Yu, Zhi-Hua Zhou",Nanjing University,Poster,https://nips.cc/virtual/2019/poster/13467
177,Budgeted Reinforcement Learning in Continuous State Space,"Nicolas Carrara, Edouard Leurent, Romain Laroche, Tanguy Urvoy, Odalric-Ambrym Maillard, Olivier Pietquin",INRIA Lille – Nord Europe; Renault Group; Microsoft; Orange Labs; Google,Poster,https://nips.cc/virtual/2019/poster/13969
178,Calculating Optimistic Likelihoods Using (Geodesically) Convex Optimization,"Viet Anh Nguyen, Soroosh Shafieezadeh-Abadeh, Man-Chung Yue, Daniel Huhn, Wolfram Wiesemann",EPFL; Hong Kong Polytechnic University; Imperial College London,Poster,https://nips.cc/virtual/2019/poster/14321
179,Calibration tests in multi-class classification: A unifying framework,"David Widmann, Fredrik Lindsten, Dave Zachariah",Uppsala University; Linköping University,Spotlight,https://nips.cc/virtual/2019/poster/14609
180,Can SGD Learn Recurrent Neural Networks with Provable Generalization?,"Zeyuan Allen-Zhu, Yuanzhi Li",Microsoft; Carnegie Mellon University,Poster,https://nips.cc/virtual/2019/poster/14047
181,Can Unconditional Language Models Recover Arbitrary Sentences?,"Nishant Subramani, Samuel Bowman, Kyunghyun Cho",New York University; Meta; CIFAR,Poster,https://nips.cc/virtual/2019/poster/14425
182,Can you trust your model's uncertainty?  Evaluating predictive uncertainty under dataset shift,"Yaniv Ovadia, Emily Fertig, Jie Ren, Zachary Nado, D. Sculley, Sebastian Nowozin, Joshua Dillon, Balaji Lakshminarayanan, Jasper Snoek",Google; DeepMind,Poster,https://nips.cc/virtual/2019/poster/14325
183,Capacity Bounded Differential Privacy,"Kamalika Chaudhuri, Jacob Imola, Ashwin Machanavajjhala","University of California, San Diego; Duke University",Poster,https://nips.cc/virtual/2019/poster/13521
184,Cascade RPN: Delving into High-Quality Region Proposal Network with Adaptive Convolution,"Thang Vu, Hyunjun Jang, Trung X. Pham, Chang Yoo",Korea Advanced Institute of Science and Technology,Spotlight,https://nips.cc/virtual/2019/poster/14493
185,Cascaded Dilated Dense Network with Two-step Data Consistency for MRI Reconstruction,"Hao Zheng, Faming Fang, Guixu Zhang",East China Normal University,Poster,https://nips.cc/virtual/2019/poster/13383
186,Catastrophic Forgetting Meets Negative Transfer: Batch Spectral Shrinkage for Safe Transfer Learning,"Xinyang Chen, Sinan Wang, Bo Fu, Mingsheng Long, Jianmin Wang",Tsinghua University; National Engineering Laboratory for Big Data Software,Poster,https://nips.cc/virtual/2019/poster/13396
187,Categorized Bandits,"Matthieu Jedor, Vianney Perchet, Jonathan Louedec",École Normale Supérieure Paris-Saclay; Cdiscount; Criteo,Poster,https://nips.cc/virtual/2019/poster/14361
188,Category Anchor-Guided Unsupervised Domain Adaptation for Semantic Segmentation,"Qiming ZHANG, Jing Zhang, Wei Liu, Dacheng Tao",University of Sydney; Tencent,Poster,https://nips.cc/virtual/2019/poster/13282
189,Causal Confusion in Imitation Learning,"Pim de Haan, Dinesh Jayaraman, Sergey Levine",,Oral,https://nips.cc/virtual/2019/poster/13241
190,Causal Regularization,Dominik Janzing,Amazon,Poster,https://nips.cc/virtual/2019/poster/14221
191,Censored Semi-Bandits: A Framework for Resource Allocation with Censored Feedback,"Arun Verma, Manjesh Hanawal, Arun Rajkumar, Raman Sankaran",IIT Bombay; Indian Institute of Technology Madras; LinkedIn,Poster,https://nips.cc/virtual/2019/poster/14369
192,Certainty Equivalence is Efficient for Linear Quadratic Control,"Horia Mania, Stephen Tu, Benjamin Recht","University of California, Berkeley",Poster,https://nips.cc/virtual/2019/poster/14036
193,Certifiable Robustness to Graph Perturbations,"Aleksandar Bojchevski, Stephan Günnemann",Technical University of Munich,Poster,https://nips.cc/virtual/2019/poster/13898
194,Certified Adversarial Robustness with Additive Noise,"Bai Li, Changyou Chen, Wenlin Wang, Lawrence Carin","Duke University; University at Buffalo, SUNY",Poster,https://nips.cc/virtual/2019/poster/13983
195,Certifying Geometric Robustness of Neural Networks,"Mislav Balunovic, Maximilian Baader, Gagandeep Singh, Timon Gehr, Martin Vechev",Unknown Institution,Poster,https://nips.cc/virtual/2019/poster/14429
196,Channel Gating Neural Networks,"Weizhe Hua, Yuan Zhou, Christopher M De Sa, Zhiru Zhang, G. Edward Suh",Cornell University,Poster,https://nips.cc/virtual/2019/poster/13394
197,Characterization and Learning of Causal Graphs with Latent Variables from Soft Interventions,"Murat Kocaoglu, Amin Jaber, Karthikeyan Shanmugam, Elias Bareinboim",Massachusetts Institute of Technology; IBM; Purdue University; Columbia University,Poster,https://nips.cc/virtual/2019/poster/14356
198,Characterizing Bias in Classifiers using Generative Models,"Daniel McDuff, Shuang Ma, Yale Song, Ashish Kapoor",Microsoft; State University of New York at Buffalo,Poster,https://nips.cc/virtual/2019/poster/13673
